"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_roc" "Month" "P_Jan" "P_Feb" "P_Mar" "P_Apr" "P_Mai" "P_Jun" "P_Jul" "Sig_all"
"75.23" 0.588285229202037 0.662988115449915 0.65195246179966 0.743633276740238 0.746710526315789 0.770376175548589 0.861111111111111 0.861111111111111 7 0.151406377019823 0.0280253362965633 0.0375136000903386 0.00210904861876083 0.00176890717437211 0.00052543449798761 0.000106225649555417 0.000106225649555417
"76.5" 0.426923076923077 0.457692307692308 0.485576923076923 0.425961538461539 0.4 0.415384615384615 0.496951219512195 0.496951219512195 7 0.79151388422092 0.681723029742394 0.566424639330718 0.793598439959289 0.863757869856954 0.82240204933 0.516996554417123 0.516996554417123
"77.3" 0.388888888888889 0.434343434343434 0.372474747474747 0.445833333333333 0.381944444444444 0.433333333333333 0.225490196078431 0.445833333333333 4 0.866196889269846 0.737771756504005 0.88982160117435 0.694688481878606 0.867002217703069 0.69729837443705 0.992198140436774 0.694688481878606
"78.8" 0.30977130977131 0.3004158004158 0.308731808731809 0.378378378378378 0.358627858627859 0.410602910602911 0.43640350877193 0.43640350877193 7 0.979603591287033 0.983909528274789 0.979856017044175 0.904264735656589 0.935418160246847 0.832344220392309 0.749414644104161 0.749414644104161
"79.3" 0.297727272727273 0.405797101449275 0.518229166666667 0.481770833333333 0.545714285714286 0.883333333333333 0.467741935483871 0.883333333333333 6 0.96796578791729 0.802500569473407 0.44718895501525 0.569368919520838 0.365362935138067 0.0192417752933978 0.650657717177299 0.0192417752933978
"8.2" 0.427325581395349 0.34593023255814 0.334302325581395 0.306818181818182 0.204545454545455 0.5 0.489130434782609 0.5 6 0.692298237688055 0.851617289549323 0.868145296714961 0.873963487353427 0.967613393110558 1 0.615958719049528 1
"8.6" 0.295138888888889 0.468468468468468 0.585585585585586 0.5 0.247747747747748 0.333333333333333 0.5 0.585585585585586 3 0.916169806544858 0.582759145927663 0.320197297456296 0.510308079500114 0.935037540439253 0.999845002023917 1 0.320197297456296
"82.4" 0.238636363636364 0.176630434782609 0.110204081632653 0.5 0.405660377358491 0.509433962264151 0.5 0.509433962264151 6 0.996198017270193 0.999043185447442 0.99999999419066 0.516585961673203 0.687506590728795 0.5 1 0.5
"83.2" 0.495230524642289 0.627186009538951 0.678060413354531 0.780427631578947 0.787006578947368 0.722222222222222 0.997959183673469 0.997959183673469 7 0.526277573533317 0.0666804516151778 0.0181416958292675 0.000550570746990671 0.000424772817217792 0.00793081446995837 1.16162144099519e-08 1.16162144099519e-08
"84.11" 0.225531914893617 0.35 0.892156862745098 -0.5 -0.5 -0.5 -0.5 0.892156862745098 3 0.986951707976049 0.775281244640062 0.0382362148094136 1 1 1 1 0.0382362148094136
"86.12" 0.274193548387097 0.661290322580645 0.57258064516129 0.540322580645161 0.548387096774194 0.564516129032258 -0.5 0.661290322580645 2 0.893597935245021 0.226844823866257 0.377509324679842 0.435848781082317 0.422318604110448 0.392603893047785 1 0.226844823866257
"87.10" 0.483024691358025 0.50462962962963 0.567901234567901 0.668918918918919 0.626689189189189 0.638888888888889 0.62 0.668918918918919 4 0.579298842669472 0.48647506135819 0.236588621041791 0.0499649765631872 0.117920852628346 0.131471216474221 0.165884067712483 0.0499649765631872
"88.4" 0.516447368421053 0.475328947368421 0.451480263157895 0.46875 0.457236842105263 0.435032894736842 0.473504273504273 0.516447368421053 1 0.42842362326714 0.615729920282841 0.71547562012515 0.644547626062422 0.692520391078354 0.777467246159611 0.622330408174738 0.42842362326714
"91.2" 0.368055555555556 0.542857142857143 0.764423076923077 -0.5 -0.5 -0.5 -0.5 0.764423076923077 3 0.921243753032886 0.370035695791247 0.0810997176828894 1 1 1 1 0.0810997176828894
"97.1" 0.311550151975684 0.345 0.42 0.375 0.471153846153846 0.480769230769231 0.5 0.5 7 0.962899293606083 0.9308212759325 0.744974483169848 0.99984466982868 0.656819115643454 0.636832633620505 1 1
"98.4" 0.504559270516717 0.547112462006079 0.572948328267477 0.822916666666667 0.795138888888889 0.800347222222222 0.867924528301887 0.867924528301887 7 0.489276748899957 0.346651842570894 0.268383912515227 0.0037809549948148 0.00731928852361605 0.00700247212339595 0.0903528766012328 0.0903528766012328
