"qsim";"qobs"
0.011863;0.080859
0.016609;0.080859
0.016609;0.080859
0.016609;0.080859
0.018981;0.080859
0.021354;0.080859
0.021354;0.096986
0.021354;0.096986
0.023727;0.115276
0.023727;0.116968
0.023727;0.121116
0.0261;0.121983
0.0261;0.124471
0.0261;0.12708
0.0261;0.127234
0.028472;0.128589
0.028472;0.13163
0.028472;0.131824
0.030845;0.132832
0.030845;0.13534
0.030845;0.135891
0.033218;0.135891
0.037963;0.135891
0.037963;0.138836
0.037963;0.138836
0.040336;0.140093
0.040336;0.140944
0.045081;0.141358
0.045081;0.141416
0.047454;0.141755
0.047454;0.142567
0.047454;0.142775
0.052199;0.145761
0.054572;0.146211
0.054572;0.147376
0.054572;0.149211
0.056944;0.152747
0.056944;0.152869
0.059317;0.15476
0.062292;0.154774
0.064062;0.157382
0.064062;0.157382
0.066435;0.157382
0.066435;0.157382
0.067083;0.157382
0.068808;0.157382
0.068808;0.157382
0.068808;0.157382
0.071181;0.157382
0.071181;0.157382
0.071181;0.157382
0.071875;0.157759
0.073553;0.158879
0.075926;0.158998
0.075926;0.158998
0.075926;0.160116
0.078299;0.161381
0.078299;0.161745
0.079062;0.162107
0.080671;0.163102
0.080671;0.164631
0.080671;0.164945
0.080671;0.165214
0.080671;0.165716
0.080671;0.165929
0.080671;0.166245
0.081458;0.166442
0.083044;0.167243
0.083044;0.167767
0.083044;0.173393
0.087789;0.173605
0.087789;0.173929
0.087789;0.174129
0.088646;0.174518
0.088646;0.177483
0.088646;0.17769
0.090162;0.17769
0.090162;0.17769
0.090162;0.17769
0.090162;0.178038
0.090162;0.17846
0.090162;0.179854
0.090162;0.184768
0.091042;0.184768
0.092535;0.184768
0.094907;0.184768
0.094907;0.184768
0.094907;0.184768
0.094907;0.184768
0.094907;0.184768
0.09728;0.184768
0.09728;0.184768
0.09728;0.184768
0.09728;0.184768
0.098229;0.185026
0.099653;0.186731
0.100625;0.187723
0.102025;0.187877
0.102025;0.188296
0.104398;0.188639
0.104398;0.190383
0.104398;0.190888
0.104398;0.194483
0.106771;0.19501
0.106771;0.195298
0.106771;0.198934
0.106771;0.199514
0.107813;0.199847
0.109144;0.199847
0.109144;0.199847
0.109144;0.199847
0.110208;0.204748
0.110208;0.205667
