"qsim";"qobs"
0.044803;0.003186
0.046632;0.004765
0.048461;0.004765
0.049375;0.006827
0.050289;0.006827
0.050289;0.006827
0.052118;0.006827
0.052118;0.00945
0.053032;0.00945
0.053032;0.00945
0.053947;0.012714
0.054861;0.012714
0.054861;0.012714
0.054861;0.012714
0.055775;0.016702
0.055775;0.016702
0.055775;0.016702
0.05669;0.016702
0.057604;0.016702
0.057604;0.016702
0.057604;0.021499
0.058519;0.021499
0.058519;0.021499
0.058519;0.021499
0.058519;0.021499
0.059433;0.021499
0.059433;0.021499
0.059433;0.021499
0.059433;0.021499
0.059433;0.021499
0.060347;0.021499
0.060347;0.021499
0.061262;0.021499
0.061262;0.021499
0.061262;0.021499
0.061262;0.021499
0.061262;0.021499
0.06309;0.021499
0.06309;0.021499
0.06309;0.021499
0.06309;0.021499
0.06309;0.027193
0.064005;0.027193
0.064005;0.027193
0.064005;0.027193
0.064005;0.027193
0.064919;0.027193
0.064919;0.027193
0.064919;0.027193
0.064919;0.027193
0.065833;0.027193
0.065833;0.027193
0.066748;0.027193
0.066748;0.027193
0.066748;0.027193
0.067662;0.027193
0.067662;0.027193
0.067662;0.027193
0.068576;0.027193
0.068576;0.027193
0.068576;0.027193
0.068576;0.027193
0.068576;0.027193
0.068576;0.027193
0.068576;0.027193
0.068576;0.027193
0.069491;0.027193
0.069491;0.027193
0.070405;0.027193
0.070405;0.03252
0.070405;0.032798
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.071319;0.033876
0.072234;0.033876
0.072234;0.033876
0.072234;0.033876
0.072234;0.033876
0.072234;0.033876
0.072234;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.073148;0.033876
0.074063;0.033876
0.074063;0.033876
0.074063;0.033876
0.074063;0.033876
0.074063;0.033876
0.074063;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.074977;0.033876
0.075891;0.033876
0.075891;0.033876
0.075891;0.033876
0.075891;0.033876
0.075891;0.04164
0.075891;0.04164
0.075891;0.04164
0.075891;0.04164
0.075891;0.04164
