"qsim";"qobs"
0.198333;0.018374
0.198333;0.023525
0.199711;0.023525
0.201088;0.029419
0.201667;0.029419
0.202465;0.029419
0.203843;0.029419
0.203843;0.03608
0.204468;0.03608
0.20522;0.03608
0.205868;0.03608
0.205868;0.03608
0.205868;0.041796
0.206597;0.043532
0.207269;0.043532
0.207975;0.043532
0.209352;0.043532
0.209352;0.043532
0.210069;0.043532
0.210069;0.050607
0.210069;0.050607
0.210729;0.050607
0.21147;0.050607
0.21147;0.050607
0.21147;0.050607
0.212106;0.051797
0.21287;0.051797
0.21287;0.051797
0.21287;0.060472
0.213484;0.060472
0.213484;0.060896
0.213484;0.060896
0.214271;0.070849
0.214271;0.070849
0.214271;0.070849
0.214271;0.071434
0.214861;0.071434
0.214861;0.071434
0.214861;0.074076
0.215671;0.074076
0.215671;0.074076
0.215671;0.074076
0.216238;0.074076
0.216238;0.081676
0.216238;0.083534
0.216238;0.083534
0.217072;0.083534
0.217072;0.083534
0.217072;0.084853
0.217616;0.084853
0.217616;0.093395
0.217616;0.093395
0.218472;0.096487
0.218472;0.096487
0.218472;0.096814
0.218993;0.096814
0.218993;0.096814
0.219873;0.106023
0.219873;0.108995
0.22037;0.108995
0.22037;0.111313
0.221273;0.111313
0.221273;0.111313
0.221273;0.119579
0.221273;0.119579
0.221748;0.119579
0.221748;0.119579
0.221748;0.122394
0.222674;0.122394
0.223125;0.127071
0.223125;0.127071
0.224074;0.127071
0.224074;0.127071
0.224502;0.127071
0.225475;0.127071
0.225475;0.13067
0.225475;0.13338
0.225475;0.134078
0.225475;0.134078
0.22588;0.134078
0.22588;0.134078
0.226875;0.134078
0.226875;0.13617
0.226875;0.136701
0.227257;0.136701
0.227257;0.137323
0.227257;0.139599
0.227257;0.140792
0.228275;0.142612
0.228634;0.144125
0.228634;0.144125
0.230012;0.144125
0.230012;0.144125
0.230012;0.146086
0.231076;0.146317
0.231389;0.14668
0.231389;0.147319
0.231389;0.149237
0.231389;0.149311
0.231389;0.149538
0.231389;0.149538
0.232477;0.149538
0.232477;0.149572
0.232766;0.151722
0.232766;0.151932
0.232766;0.151932
0.233877;0.151932
0.233877;0.152574
0.233877;0.154298
0.234144;0.154307
0.234144;0.154329
0.234144;0.155862
0.235278;0.156536
0.235278;0.157306
0.235521;0.157415
0.235521;0.158618
0.235521;0.159541
0.235521;0.161193
0.236898;0.161213
0.236898;0.161374
0.236898;0.161585
0.236898;0.162513
0.238275;0.162513
0.238275;0.162513
0.238275;0.162513
0.238275;0.163126
0.238275;0.164586
0.239479;0.165055
0.239479;0.165972
0.239479;0.165972
