"qsim";"qobs"
0.003819;0.113611
0.005093;0.130675
0.005093;0.140391
0.005139;0.140506
0.005139;0.140794
0.006366;0.140794
0.006366;0.141249
0.006424;0.14811
0.006424;0.149547
0.006424;0.154309
0.006424;0.154333
0.006424;0.154412
0.006424;0.154514
0.007639;0.154617
0.007639;0.154719
0.007708;0.154822
0.007708;0.154924
0.007708;0.155027
0.008912;0.15513
0.008912;0.155233
0.008912;0.155335
0.008993;0.155438
0.008993;0.155541
0.008993;0.155644
0.008993;0.155747
0.008993;0.15585
0.010185;0.155953
0.010185;0.156056
0.010278;0.15616
0.010278;0.157537
0.010278;0.15894
0.010278;0.160326
0.010278;0.160326
0.011458;0.160326
0.011458;0.160326
0.011562;0.160326
0.011562;0.160326
0.011562;0.160326
0.011562;0.160326
0.012731;0.160326
0.012731;0.160326
0.012847;0.160326
0.012847;0.160326
0.012847;0.162705
0.012847;0.164406
0.014005;0.167627
0.014005;0.172094
0.014132;0.172649
0.014132;0.176409
0.014132;0.177773
0.014132;0.178855
0.014132;0.179744
0.015278;0.179761
0.015278;0.181626
0.015417;0.181626
0.015417;0.181626
0.015417;0.181626
0.015417;0.181626
0.015417;0.181626
0.016551;0.181626
0.016551;0.181626
0.016701;0.181626
0.016701;0.181626
0.016701;0.181626
0.016701;0.181626
0.016701;0.181626
0.017986;0.181626
0.017986;0.181626
0.017986;0.181626
0.019097;0.181626
0.019097;0.181626
0.019271;0.181801
0.019271;0.183002
0.019271;0.1835
0.019271;0.18646
0.019271;0.18816
0.019271;0.189259
0.02037;0.190757
0.02037;0.192317
0.020556;0.1929
0.020556;0.19772
0.020556;0.198297
0.020556;0.204776
0.020556;0.204776
0.02184;0.204776
0.02184;0.204776
0.02184;0.204776
0.022917;0.204776
0.022917;0.204776
0.023125;0.204776
0.023125;0.204776
0.023125;0.204776
0.023125;0.204776
0.023125;0.204776
0.02441;0.204776
0.02441;0.204776
0.02441;0.204776
0.02441;0.204776
0.02441;0.204776
0.025463;0.204776
0.025463;0.204776
0.025694;0.204776
0.025694;0.204776
0.025694;0.204776
0.025694;0.204776
0.026736;0.204776
0.026979;0.204776
0.026979;0.204776
0.026979;0.204776
0.026979;0.205001
0.026979;0.205449
0.026979;0.205559
0.028009;0.216233
0.028009;0.216743
0.028264;0.217114
0.028264;0.220785
0.028264;0.222419
0.028264;0.228117
0.028264;0.228349
0.029282;0.229001
0.029549;0.229859
0.029549;0.229859
0.029549;0.229859
0.030556;0.229859
0.030556;0.229859
0.030556;0.229859
0.030833;0.229859
0.030833;0.229859
0.030833;0.229859
0.030833;0.229859
0.030833;0.229859
0.030833;0.229859
0.030833;0.229859
0.032118;0.229859
0.032118;0.229859
0.032118;0.229859
0.032118;0.229859
0.032118;0.229859
0.033102;0.229859
0.033102;0.229859
0.033403;0.229859
0.033403;0.229859
0.033403;0.229859
0.033403;0.229859
0.033403;0.229859
0.033403;0.229859
0.033403;0.229859
0.033403;0.229859
0.034375;0.229859
0.034688;0.229859
0.034688;0.229859
0.034688;0.229859
0.035648;0.229859
0.035972;0.229859
0.035972;0.229859
0.035972;0.229859
0.035972;0.229859
0.036921;0.229859
0.037257;0.229859
0.037257;0.229859
0.037257;0.229859
0.037257;0.229859
0.037257;0.229859
0.037257;0.229859
0.037257;0.229859
0.037257;0.229859
0.038194;0.229859
0.038542;0.233825
0.038542;0.23722
0.039468;0.241567
0.039468;0.241723
0.039826;0.242188
0.039826;0.244124
0.039826;0.244564
0.039826;0.2454
0.039826;0.251843
0.040741;0.252188
0.041111;0.256534
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.041111;0.256958
0.042014;0.256958
0.042396;0.256958
0.042396;0.256958
0.043681;0.256958
0.043681;0.256958
0.043681;0.256958
0.043681;0.256958
0.043681;0.256958
0.04456;0.256958
0.04456;0.256958
0.044965;0.256958
0.044965;0.256958
0.044965;0.256958
0.044965;0.256958
0.044965;0.256958
0.044965;0.256958
0.044965;0.256958
0.044965;0.256958
0.045833;0.256958
0.04625;0.256958
0.04625;0.256958
0.047535;0.256958
0.047535;0.256958
0.047535;0.256958
0.04838;0.256958
0.04838;0.256958
0.04838;0.256958
0.048819;0.256958
0.048819;0.256958
0.048819;0.256958
0.048819;0.256958
0.048819;0.256958
0.048819;0.256958
0.049653;0.256958
0.049653;0.256958
0.049653;0.256958
0.050104;0.256958
0.050104;0.256958
0.050104;0.256958
0.050104;0.256958
0.050104;0.256958
0.050104;0.256958
0.050104;0.256958
0.050104;0.257912
0.050926;0.260011
0.050926;0.26312
0.051389;0.268156
0.051389;0.271289
0.052674;0.271472
0.052674;0.271476
0.052674;0.27178
0.052674;0.273548
0.053472;0.275199
0.053472;0.276126
0.053958;0.276574
0.053958;0.277112
0.053958;0.277171
0.053958;0.277914
0.053958;0.278174
0.054745;0.278293
0.055243;0.278472
0.055243;0.27885
0.055243;0.281142
0.055243;0.281162
0.055243;0.281525
0.055243;0.281958
0.055243;0.283631
0.055243;0.283652
0.055243;0.284024
0.056019;0.284271
0.056019;0.284279
0.056528;0.284526
0.056528;0.285402
0.057813;0.285996
0.057813;0.286155
0.058565;0.286155
0.059097;0.286155
0.059097;0.286155
0.059097;0.286155
0.059097;0.286155
0.059097;0.286155
0.059097;0.286155
0.059097;0.286155
0.059097;0.286155
0.059838;0.286155
0.059838;0.286155
0.060382;0.286155
0.060382;0.286155
0.060382;0.286155
0.060382;0.286155
0.060382;0.286155
0.060382;0.286155
0.060382;0.286155
0.061111;0.286155
0.061667;0.286155
0.061667;0.286155
0.061667;0.286155
0.061667;0.286155
0.062384;0.286155
0.064236;0.286155
0.064236;0.286155
0.064236;0.286155
0.064236;0.286155
0.064931;0.286155
0.065521;0.286155
0.065521;0.286155
0.065521;0.286155
0.065521;0.286155
0.065521;0.286155
0.066204;0.286155
0.066204;0.286155
0.066806;0.286155
0.066806;0.286155
0.066806;0.286155
0.066806;0.286155
0.066806;0.286155
0.066806;0.286155
0.066806;0.286155
0.067477;0.286155
0.06809;0.286155
0.06809;0.286155
0.06809;0.286155
0.06875;0.286155
0.069375;0.286155
0.07066;0.286155
0.07066;0.286155
0.07066;0.286155
0.071944;0.286155
0.071944;0.287423
0.071944;0.287746
0.071944;0.287865
0.071944;0.288187
0.072569;0.288576
0.072569;0.28964
0.072569;0.289716
