"qsim";"qobs"
0.004167;0.001389
0.004167;0.001389
0.004861;0.001389
0.005208;0.001389
0.005208;0.001389
0.005208;0.001389
0.005556;0.001389
0.005556;0.001389
0.005556;0.001389
0.005556;0.001389
0.005903;0.001389
0.005903;0.001389
0.00625;0.001389
0.00625;0.002395
0.00625;0.002395
0.00625;0.002395
0.006597;0.002395
0.006597;0.002395
0.006597;0.002395
0.006597;0.002395
0.006944;0.002395
0.006944;0.002395
0.006944;0.002395
0.006944;0.002395
0.006944;0.002395
0.007292;0.00372
0.007292;0.00372
0.007292;0.00372
0.007639;0.00372
0.007639;0.00372
0.007639;0.00372
0.007639;0.00372
0.007986;0.00372
0.007986;0.00372
0.007986;0.00372
0.007986;0.00372
0.007986;0.00372
0.008333;0.00372
0.008333;0.00372
0.008333;0.00372
0.008333;0.00372
0.008333;0.00372
0.008333;0.00372
0.008681;0.00372
0.008681;0.00372
0.008681;0.00372
0.008681;0.00372
0.008681;0.00372
0.009028;0.00372
0.009028;0.00372
0.009028;0.00372
0.009028;0.00372
0.009028;0.00372
0.009028;0.00372
0.009375;0.00372
0.009375;0.00372
0.009375;0.00372
0.009375;0.00372
0.009375;0.00372
0.009722;0.00372
0.009722;0.00372
0.009722;0.00372
0.009722;0.00372
0.009722;0.00372
0.009722;0.00372
0.009722;0.00372
0.010069;0.00372
0.010069;0.00372
0.010069;0.00372
0.010069;0.00372
0.010069;0.00372
0.010417;0.00372
0.010417;0.00372
0.010417;0.00372
0.010417;0.00372
0.010417;0.005386
0.010417;0.005386
0.010417;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.010764;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011111;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011458;0.005386
0.011806;0.005386
0.011806;0.005386
0.011806;0.005386
0.011806;0.005386
0.011806;0.005386
0.011806;0.005386
0.011806;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.012153;0.005386
0.0125;0.005386
0.0125;0.005386
0.0125;0.005386
0.0125;0.005386
0.0125;0.005386
0.0125;0.00741
0.0125;0.00741
0.0125;0.00741
0.0125;0.00741
0.012847;0.00741
0.012847;0.00741
0.012847;0.00741
0.012847;0.00741
0.012847;0.00741
0.012847;0.00741
0.012847;0.00741
0.012847;0.00741
0.013194;0.00741
0.013194;0.00741
0.013194;0.00741
0.013194;0.00741
0.013194;0.00741
0.013194;0.00741
0.013194;0.00741
0.013194;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013542;0.00741
0.013889;0.00741
0.013889;0.00741
0.013889;0.00741
0.013889;0.00741
0.013889;0.00741
0.013889;0.00741
0.014236;0.00741
0.014236;0.00741
0.014236;0.00741
0.014236;0.00741
0.014236;0.00741
0.014236;0.00741
0.014236;0.00741
0.014583;0.00741
0.014583;0.00741
0.014583;0.00741
0.014583;0.00741
0.014583;0.00741
0.014583;0.00741
0.014583;0.00741
