"qsim";"qobs"
0.74474;0.010959
0.748854;0.010959
0.752969;0.010959
0.752969;0.010959
0.757083;0.010959
0.759826;0.015007
0.761198;0.015007
0.762569;0.015007
0.762569;0.015007
0.762569;0.015007
0.763941;0.01988
0.763941;0.01988
0.765278;0.01988
0.765313;0.01988
0.765313;0.025638
0.765313;0.025638
0.765313;0.025638
0.766667;0.025638
0.766684;0.025638
0.766684;0.025638
0.766684;0.025638
0.768056;0.025638
0.769427;0.025638
0.770833;0.03234
0.77217;0.03234
0.774913;0.03234
0.775;0.03234
0.776285;0.03234
0.776285;0.03234
0.780399;0.03234
0.781771;0.03234
0.781771;0.03234
0.783142;0.03234
0.785885;0.03234
0.785885;0.03234
0.7875;0.03234
0.788628;0.040042
0.79;0.040042
0.791372;0.040042
0.791372;0.040042
0.795486;0.040042
0.796858;0.040042
0.799601;0.040042
0.799601;0.040042
0.800972;0.040042
0.802344;0.040042
0.802344;0.040042
0.803715;0.040042
0.803715;0.040042
0.805087;0.040042
0.805556;0.040042
0.806458;0.040042
0.806458;0.040042
0.806458;0.048799
0.806458;0.048799
0.80783;0.048799
0.809201;0.048799
0.809722;0.048799
0.809722;0.048799
0.811111;0.048799
0.813316;0.048799
0.813889;0.058664
0.813889;0.058664
0.814687;0.058664
0.814687;0.058664
0.814687;0.058664
0.814687;0.058664
0.814687;0.058664
0.816059;0.058664
0.816059;0.058664
0.817431;0.060804
0.817431;0.060804
0.818056;0.069691
0.818802;0.069691
0.818802;0.069691
0.820174;0.069691
0.821545;0.069691
0.822222;0.069691
0.823611;0.069691
0.824288;0.069691
0.824288;0.072069
0.824288;0.072069
0.82566;0.072069
0.82566;0.072069
0.82566;0.072069
0.826389;0.072069
0.826389;0.072069
0.827778;0.072069
0.827778;0.08193
0.827778;0.08193
0.828403;0.08193
0.829774;0.08193
0.831146;0.08193
0.831146;0.08193
0.831146;0.08193
0.831944;0.084545
0.833889;0.084545
0.833889;0.084545
0.833889;0.084545
0.834722;0.084545
0.83526;0.084545
0.83526;0.084545
0.836111;0.084545
0.836632;0.095431
0.8375;0.095431
0.839375;0.095431
0.839375;0.095431
0.839375;0.09828
0.840278;0.09828
0.840747;0.09828
0.840747;0.09828
0.841667;0.09828
0.842118;0.09828
0.842118;0.09828
0.84349;0.09828
0.84349;0.09828
0.844444;0.09828
0.844861;0.110245
0.844861;0.110245
0.846233;0.110245
0.846233;0.110245
0.846233;0.110245
0.846233;0.110245
0.847222;0.110245
0.847604;0.110245
0.848611;0.110245
0.848976;0.113319
0.848976;0.113319
0.848976;0.113319
0.85;0.113319
0.850347;0.113319
0.850347;0.113319
0.850347;0.113319
0.850347;0.113319
0.850347;0.113319
0.851389;0.113319
0.851719;0.113319
0.851719;0.113319
0.851719;0.113319
0.85309;0.113319
0.854167;0.113319
0.854167;0.126418
0.854462;0.126418
0.855833;0.126418
0.855833;0.126418
0.857205;0.126418
0.857205;0.126418
0.857205;0.126418
0.857205;0.126418
0.858576;0.126418
0.859722;0.129709
0.859948;0.129709
0.859948;0.129709
0.861111;0.129709
0.861111;0.129709
0.861319;0.129709
0.861319;0.129709
0.8625;0.129709
0.862691;0.129709
0.862691;0.129709
0.862691;0.129709
0.863889;0.129709
0.863889;0.129709
0.864062;0.129709
0.864062;0.129709
0.865434;0.129709
0.865434;0.129709
0.866667;0.129709
0.866806;0.129709
0.868056;0.129709
0.868177;0.129709
0.868177;0.129709
0.868177;0.129709
0.868177;0.143999
0.868177;0.143999
0.869549;0.143999
0.869549;0.143999
0.870833;0.143999
0.872222;0.143999
0.872292;0.143999
0.872292;0.143999
0.873611;0.143999
0.873663;0.143999
0.873663;0.143999
0.873663;0.143999
0.875035;0.143999
0.875035;0.147494
0.875035;0.147494
0.876389;0.147494
0.876406;0.147494
0.877778;0.147494
0.877778;0.147494
0.879149;0.147494
0.879149;0.147494
0.879149;0.147494
0.879167;0.147494
0.880521;0.147494
0.880521;0.147494
0.880521;0.147494
0.881892;0.147494
0.881892;0.147494
0.881892;0.147494
0.881944;0.147494
0.881944;0.147494
0.883264;0.147494
0.884635;0.147494
0.884635;0.147494
0.884635;0.147494
0.884722;0.147494
0.886007;0.147494
0.886007;0.147494
0.886007;0.147494
0.886111;0.147494
0.887379;0.147494
0.887379;0.147494
0.887379;0.147494
0.88875;0.147494
0.88875;0.147494
0.888889;0.147494
0.890122;0.147494
0.890122;0.147494
0.890278;0.147494
0.890278;0.147494
0.891493;0.147494
0.891667;0.147494
0.892865;0.163034
0.892865;0.163034
0.892865;0.163034
0.892865;0.163034
0.893056;0.163034
0.894236;0.163034
0.894236;0.163034
0.894236;0.163034
0.894236;0.166718
0.894236;0.166718
0.894444;0.166718
0.895608;0.166718
0.895608;0.166718
0.895608;0.166718
0.895608;0.166718
0.896979;0.166718
0.896979;0.166718
0.896979;0.166718
0.896979;0.166718
0.896979;0.166718
0.897222;0.166718
0.897222;0.166718
0.898351;0.166718
0.898351;0.166718
0.898351;0.166718
0.898351;0.166718
0.899722;0.166718
0.9;0.166718
0.901094;0.166718
0.901094;0.166718
0.901094;0.166718
0.901094;0.166718
0.902465;0.166718
0.902465;0.166718
0.902465;0.166718
0.902465;0.166718
0.902778;0.166718
0.902778;0.166718
0.902778;0.166718
0.903837;0.166718
0.903837;0.166718
0.903837;0.166718
0.905208;0.166718
0.905208;0.166718
0.905208;0.166718
0.905208;0.166718
0.905208;0.166718
0.905556;0.166718
0.90658;0.166718
0.90658;0.166718
0.90658;0.166718
0.90658;0.166718
0.906944;0.166718
0.907951;0.166718
0.907951;0.166718
0.907951;0.183569
0.907951;0.183569
0.908333;0.183569
0.909323;0.183569
0.909323;0.183569
0.909323;0.183569
0.909722;0.183569
0.909722;0.183569
0.910694;0.183569
0.911111;0.183569
0.912066;0.183569
0.912066;0.187424
0.912066;0.187424
0.9125;0.187424
0.913437;0.187424
0.913437;0.187424
0.913889;0.187424
0.914809;0.187424
0.914809;0.187424
0.914809;0.187424
0.914809;0.187424
0.914809;0.187424
0.914809;0.187424
0.916181;0.187424
0.916181;0.187424
