"qsim";"qobs"
0;0.42487
0;0.463433
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.469152
0;0.484097
0;0.489271
0;0.494869
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.501063
0;0.510282
0;0.513346
0;0.517527
0;0.521802
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.5224
0;0.522502
0;0.528342
0;0.532229
0;0.534285
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.534458
0;0.535721
0;0.536118
0;0.537922
0;0.540227
0;0.546169
0;0.549043
0;0.550814
0;0.552112
0;0.553418
0;0.554023
0;0.557989
0;0.559123
0;0.562429
0;0.562682
0;0.562936
0;0.563156
0;0.563931
0;0.564786
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569375
0;0.569873
0;0.572951
0;0.572951
0;0.575754
0;0.57576
0;0.575815
0;0.579537
0;0.581758
0;0.583125
0;0.58437
0;0.585378
0;0.58602
0;0.587178
0;0.587178
0;0.587178
0;0.587178
0;0.587178
0;0.587178
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.5877
0;0.58783
0;0.588859
0;0.588941
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.589267
0;0.58947
0;0.590051
0;0.590116
0;0.590377
0;0.590443
0;0.5909
0;0.590965
0;0.591357
0;0.592336
0;0.592532
0.007558;0.59312
0.007558;0.593185
0.007558;0.593773
0.007558;0.59423
0.007558;0.594687
0.007558;0.594752
0.007558;0.595013
0.007558;0.595862
0.007558;0.596124
0.007558;0.596189
0.007558;0.597038
0.007558;0.59743
0.007558;0.597495
0.007558;0.597756
0.007558;0.598605
0.007558;0.598605
0.007558;0.599389
0.007558;0.599846
0.007558;0.599846
0.007558;0.60076
0.007558;0.601087
0.007558;0.601282
0.007558;0.601674
0.007558;0.601901
0.007558;0.602262
0.007558;0.603503
0.007558;0.603568
0.007558;0.604025
0.007558;0.604025
0.007558;0.604025
0.007558;0.604678
0.007558;0.60539
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605853
0.007558;0.605919
0.007558;0.60618
0.007558;0.606376
0.007558;0.606481
0.007558;0.606767
0.007558;0.607159
0.007558;0.60729
0.007558;0.607812
0.007558;0.607977
0.007558;0.608335
0.007558;0.608661
0.007558;0.60942
0.007558;0.609445
0.007558;0.609575
0.007558;0.610555
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610685
0.007558;0.610751
0.007558;0.611012
0.007558;0.611077
0.007558;0.611535
0.007558;0.611991
0.007558;0.612187
0.007558;0.613167
0.007558;0.613363
0.007558;0.61382
0.007558;0.61382
0.007558;0.614408
0.007558;0.614408
0.007558;0.614473
0.007558;0.61493
0.007558;0.615177
0.007558;0.615387
0.007558;0.615648
0.007558;0.615714
0.007558;0.616824
0.007558;0.617085
0.007558;0.617281
0.007558;0.617281
0.007558;0.617607
0.007558;0.617673
0.007558;0.61768
0.007558;0.617869
0.007558;0.617999
0.007558;0.618065
0.007558;0.618195
0.007558;0.618208
0.007558;0.61924
0.007558;0.62035
0.007558;0.62035
0.007558;0.62035
0.007558;0.62035
0.007558;0.62035
0.007558;0.62048
0.007558;0.621721
0.007558;0.622701
0.015116;0.622897
0.015116;0.623092
0.015116;0.623615
0.015116;0.624137
0.015116;0.624987
0.015116;0.625313
0.015116;0.62577
0.015116;0.626553
0.015116;0.62688
0.015116;0.627337
0.015116;0.627794
0.015116;0.627859
0.015116;0.628037
0.015116;0.628512
0.015116;0.62897
0.015116;0.629688
0.015116;0.630014
0.015116;0.630145
0.015116;0.63021
0.015116;0.630798
0.015116;0.631255
0.015116;0.631386
0.015116;0.632039
0.015116;0.632627
0.015116;0.63265
0.015116;0.633214
0.015116;0.633214
0.015116;0.633214
0.015116;0.633214
0.015116;0.633214
0.015116;0.633214
0.015116;0.633214
0.015116;0.633214
0.015116;0.63341
0.015116;0.633867
0.015116;0.633906
0.015116;0.633933
0.015116;0.634324
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.634651
0.015116;0.635043
0.015116;0.636283
0.015116;0.636527
0.015116;0.636675
0.015116;0.636675
0.015116;0.636675
0.015116;0.636675
0.015116;0.637459
0.015116;0.637916
0.015116;0.638034
0.015116;0.638699
0.015116;0.639026
0.015116;0.639418
0.015116;0.63994
0.015116;0.63994
0.022674;0.640007
0.022674;0.641116
0.022674;0.641311
0.022674;0.642095
0.022674;0.642356
0.022674;0.642813
0.022674;0.643205
0.022674;0.643532
0.022674;0.643662
0.022674;0.643931
0.022674;0.643931
0.022674;0.643931
0.022674;0.643931
0.022674;0.643931
0.022674;0.643931
0.022674;0.643931
0.022674;0.643931
0.022674;0.644674
0.022674;0.644772
0.022674;0.644837
0.022674;0.646013
0.022674;0.646013
0.022674;0.646405
0.022674;0.64647
0.022674;0.647188
0.022674;0.64758
0.022674;0.647972
0.022674;0.648168
0.022674;0.648233
0.022674;0.648364
0.022674;0.648429
0.022674;0.648755
0.022674;0.649605
0.022674;0.649735
0.022674;0.650257
0.022674;0.650649
0.022674;0.650845
0.022674;0.652086
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.022674;0.653
0.030231;0.653
0.030231;0.653
0.030231;0.653
0.030231;0.653
0.030231;0.653
0.030231;0.653
0.030231;0.653261
0.030231;0.653326
0.030231;0.653588
0.030231;0.654241
0.030231;0.654502
0.030231;0.654751
0.030231;0.655547
0.030231;0.655677
0.030231;0.656788
0.030231;0.656918
0.030231;0.657049
0.030231;0.657049
0.030231;0.657049
0.030231;0.657049
0.030231;0.657049
0.030231;0.657049
0.030231;0.657049
0.030231;0.657049
0.030231;0.657506
0.030231;0.658028
0.030231;0.658159
0.030231;0.658942
0.030231;0.659334
0.030231;0.65953
0.030231;0.660575
0.030231;0.660575
0.030231;0.66175
0.030231;0.661816
0.030231;0.661946
0.030231;0.662011
0.030231;0.662991
0.030231;0.663513
0.030231;0.664166
0.030231;0.664362
0.030231;0.664885
0.030231;0.665276
0.030231;0.665407
0.030231;0.665799
0.030231;0.66606
0.030231;0.666517
0.030231;0.666647
0.030231;0.667432
0.030231;0.667823
0.030231;0.668019
0.030231;0.668084
0.030231;0.66815
0.030231;0.66828
0.037789;0.669064
0.037789;0.669586
0.037789;0.670109
0.037789;0.670239
0.037789;0.670631
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.670827
0.037789;0.671023
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.671153
0.037789;0.67148
0.037789;0.671937
0.037789;0.671937
0.037789;0.67259
0.045347;0.672721
0.045347;0.672797
0.045347;0.6737
0.045347;0.673896
0.045347;0.674092
0.045347;0.674898
0.045347;0.675071
0.045347;0.675137
0.045347;0.675202
0.045347;0.675529
0.045347;0.675725
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.675986
0.045347;0.676312
0.045347;0.676769
0.045347;0.677031
0.045347;0.677422
0.052905;0.677553
0.052905;0.677618
0.052905;0.677792
0.052905;0.67814
0.052905;0.678598
0.052905;0.678793
0.052905;0.67912
0.052905;0.679447
0.052905;0.679512
0.052905;0.679535
0.052905;0.67954
0.052905;0.679875
0.052905;0.679969
0.052905;0.680034
0.052905;0.680426
0.052905;0.681079
0.052905;0.681209
0.052905;0.68134
0.052905;0.681602
0.052905;0.681797
0.052905;0.682124
0.052905;0.682124
0.052905;0.682124
0.052905;0.682124
0.052905;0.682124
0.052905;0.682124
0.052905;0.682124
0.052905;0.682385
0.052905;0.682712
0.052905;0.683299
0.052905;0.683648
0.052905;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.683648
0.060463;0.68454
0.060463;0.684605
0.060463;0.68565
0.060463;0.685846
0.060463;0.686596
0.060463;0.687087
0.060463;0.688132
0.060463;0.688327
0.060463;0.688457
0.060463;0.688589
0.060463;0.689046
0.060463;0.689111
0.060463;0.689307
0.060463;0.68996
0.060463;0.690874
0.060463;0.690939
0.060463;0.691005
0.060463;0.691201
0.060463;0.691396
0.060463;0.691723
0.060463;0.691746
0.060463;0.69218
0.068021;0.69218
0.068021;0.692507
0.068021;0.693552
0.068021;0.693812
0.068021;0.693812
0.068021;0.694335
0.068021;0.694531
0.068021;0.694726
0.068021;0.695119
0.068021;0.696033
0.068021;0.696229
0.068021;0.697143
0.068021;0.697557
0.068021;0.698057
0.068021;0.698188
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.068021;0.698514
0.075579;0.698514
0.075579;0.698514
0.075579;0.698514
0.075579;0.69871
0.075579;0.699689
0.075579;0.699767
0.075579;0.699885
0.075579;0.699885
0.075579;0.699885
0.075579;0.699885
0.075579;0.699885
0.075579;0.699885
0.075579;0.700016
0.075579;0.700473
0.075579;0.701257
