"qsim";"qobs"
0.345313;0.625835
0.345313;0.650983
0.365625;0.665682
0.385937;0.767956
0.385937;0.776631
0.385937;0.776631
0.40625;0.781299
0.40625;0.781299
0.426562;0.794661
0.426562;0.794661
0.426562;0.794661
0.426562;0.794661
0.446875;0.800646
0.446875;0.8039
0.446875;0.808167
0.467187;0.808167
0.467187;0.808167
0.467187;0.808167
0.467187;0.808167
0.467187;0.808167
0.4875;0.808167
0.4875;0.808167
0.4875;0.808167
0.4875;0.808167
0.4875;0.808167
0.507812;0.808167
0.507812;0.808167
0.507812;0.817503
0.507812;0.817503
0.507812;0.817503
0.528125;0.817503
0.528125;0.817503
0.548438;0.817503
0.548438;0.839207
0.548438;0.855004
0.548438;0.859048
0.548438;0.859701
0.548438;0.859701
0.550093;0.859701
0.56875;0.859701
0.56875;0.859701
0.56875;0.859701
0.57125;0.859701
0.589063;0.870723
0.589063;0.886622
0.589063;0.903107
0.589063;0.903107
0.592407;0.903107
0.609375;0.903107
0.609375;0.948004
0.609375;0.955946
0.609375;0.963789
0.629687;0.963789
0.629687;0.971814
0.629687;0.979739
0.629687;0.979739
0.634722;0.987561
0.634722;0.994277
0.65;0.994277
0.65;0.995566
0.65;0.995566
0.65;0.999728
0.65;1.003468
0.65;1.011554
0.65;1.011554
0.65;1.019535
0.65588;1.027555
0.65588;1.027555
0.670313;1.035615
0.670313;1.041797
0.670313;1.041797
0.670313;1.043715
0.670313;1.043715
0.670313;1.053784
0.670313;1.063914
0.677037;1.073954
0.677037;1.082845
0.677037;1.084205
0.677037;1.090871
0.690625;1.090871
0.690625;1.090871
0.690625;1.090871
0.690625;1.090871
0.690625;1.090871
0.690625;1.094365
0.690625;1.095887
0.690625;1.097867
0.690625;1.100765
0.690625;1.100765
0.690625;1.100765
0.698194;1.104585
0.698194;1.105809
0.698194;1.110868
0.698194;1.114864
0.710938;1.125049
0.710938;1.125978
0.710938;1.131095
0.710938;1.133425
0.710938;1.133425
0.710938;1.138875
0.710938;1.141372
0.719352;1.141372
0.73125;1.141372
0.73125;1.141372
0.73125;1.141372
0.73125;1.141372
0.73125;1.141372
0.73125;1.146376
0.73125;1.150452
0.73125;1.15265
0.73125;1.15265
0.73125;1.16653
0.73125;1.167005
0.73125;1.180354
0.73125;1.192696
0.73125;1.192696
0.73125;1.192696
0.740509;1.192696
0.740509;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.192696
0.751563;1.193157
0.751563;1.193157
0.761667;1.193157
0.761667;1.19412
0.761667;1.201847
0.761667;1.201847
0.771875;1.201847
0.771875;1.201847
0.771875;1.201847
0.771875;1.201847
0.771875;1.201847
0.771875;1.207016
0.771875;1.208149
0.771875;1.208149
0.771875;1.214309
0.771875;1.221791
0.771875;1.221791
0.771875;1.22228
0.771875;1.224238
0.771875;1.229139
0.771875;1.234436
0.771875;1.234436
0.782824;1.234436
0.792188;1.234436
0.792188;1.234436
0.792188;1.234436
0.792188;1.234436
0.792188;1.234436
0.792188;1.234436
0.792188;1.234436
0.792188;1.234436
0.803981;1.234436
0.803981;1.234436
0.803981;1.234436
0.803981;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.234436
0.8125;1.241613
0.8125;1.241613
0.8125;1.241613
0.825139;1.246558
0.825139;1.246558
0.832813;1.246558
0.832813;1.246558
0.832813;1.246723
0.832813;1.250358
0.832813;1.250358
0.832813;1.262799
0.832813;1.264297
0.832813;1.271471
0.832813;1.277054
0.832813;1.277054
0.846296;1.277054
0.846296;1.277054
0.846296;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.853125;1.277054
0.867454;1.277054
0.867454;1.277054
0.867454;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.277054
0.873438;1.28438
0.873438;1.292806
0.873438;1.292806
0.873438;1.301437
0.873438;1.301437
0.873438;1.301437
0.888611;1.308401
0.89375;1.320559
0.89375;1.320559
0.89375;1.320559
0.89375;1.320559
