"qsim";"qobs"
0.015637;0.005941
0.015637;0.006759
0.015637;0.010813
0.01787;0.011171
0.01787;0.01134
0.01787;0.017598
0.020104;0.017653
0.020104;0.024102
0.020104;0.0249
0.020104;0.029054
0.020104;0.031216
0.022338;0.03411
0.022338;0.035248
0.022338;0.036387
0.022338;0.037057
0.022338;0.0415
0.024572;0.043011
0.024572;0.044613
0.024572;0.045071
0.024572;0.048507
0.024572;0.051739
0.026806;0.053339
0.026806;0.055472
0.026806;0.05787
0.026806;0.05787
0.026806;0.066777
0.026806;0.06739
0.029039;0.072592
0.029039;0.07848
0.029039;0.081555
0.029039;0.08411
0.029039;0.08411
0.029039;0.087455
0.031273;0.089316
0.031273;0.089316
0.031273;0.089316
0.031273;0.089316
0.031273;0.090728
0.031273;0.099374
0.031273;0.100706
0.033507;0.106171
0.033507;0.108117
0.033507;0.108117
0.033507;0.108117
0.033507;0.108117
0.033507;0.108117
0.033507;0.108117
0.033507;0.108117
0.035741;0.108117
0.035741;0.113706
0.035741;0.114652
0.035741;0.117901
0.035741;0.11916
0.035741;0.121686
0.037975;0.121972
0.037975;0.126857
0.037975;0.128276
0.037975;0.129066
0.037975;0.129066
0.037975;0.129066
0.040208;0.129066
0.040208;0.129066
0.040208;0.129066
0.040208;0.129066
0.040208;0.129066
0.042442;0.129066
0.042442;0.129066
0.042442;0.129066
0.042442;0.129066
0.042442;0.129066
0.042442;0.129066
0.044676;0.129175
0.044676;0.12977
0.044676;0.130058
0.044676;0.134534
0.044676;0.134762
0.044676;0.136262
0.04691;0.13968
0.04691;0.141896
0.04691;0.14402
0.04691;0.148916
0.04691;0.148932
0.04691;0.150106
0.049144;0.151
0.049144;0.152232
0.049144;0.152232
0.049144;0.152232
0.049144;0.152232
0.049144;0.152232
0.049144;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.051377;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.053611;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.055845;0.152232
0.058079;0.152232
0.058079;0.152232
0.058079;0.162253
0.058079;0.16318
0.058079;0.16679
0.058079;0.1668
0.058079;0.170093
0.058079;0.175031
0.058079;0.175744
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.060313;0.177682
0.062546;0.177682
0.062546;0.177682
0.062546;0.177682
0.062546;0.177682
0.062546;0.177682
0.062546;0.177682
0.062546;0.177682
0.062546;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.06478;0.177682
0.065972;0.177682
0.067014;0.177682
0.067014;0.177682
0.067014;0.177682
0.067014;0.177682
0.067014;0.177682
0.068171;0.177682
0.068171;0.178189
0.069248;0.178395
0.069248;0.181772
0.069248;0.182791
0.069248;0.185379
0.069248;0.185999
0.069248;0.186494
0.069248;0.187046
0.069248;0.18872
0.071481;0.188753
0.071481;0.191932
0.071481;0.19796
0.071481;0.204434
0.071481;0.205479
0.071481;0.205479
0.071481;0.205479
0.071481;0.205479
0.071481;0.205479
0.072569;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.073715;0.205479
0.074769;0.205479
0.074769;0.205479
0.075949;0.205479
0.075949;0.205479
0.075949;0.205479
0.075949;0.205479
0.075949;0.205479
0.075949;0.205479
0.076968;0.205479
0.076968;0.205479
0.078183;0.205479
0.078183;0.205479
0.078183;0.205479
0.078183;0.205479
0.078183;0.205479
0.078183;0.205479
0.078183;0.205479
0.079167;0.205479
0.080417;0.205479
0.080417;0.205479
0.080417;0.205479
0.080417;0.205479
0.080417;0.205479
0.080417;0.206403
0.080417;0.208113
0.081366;0.212335
0.081366;0.213929
0.08265;0.217088
0.08265;0.218394
0.08265;0.218526
0.08265;0.221237
0.08265;0.22129
0.08265;0.223556
0.08265;0.230973
0.08265;0.231198
0.08265;0.231416
0.08265;0.232926
0.083565;0.235685
0.083565;0.235685
0.083565;0.235685
0.083565;0.235685
0.084884;0.235685
0.084884;0.235685
0.084884;0.235685
0.085764;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087118;0.235685
0.087963;0.235685
0.087963;0.235685
0.089352;0.235685
0.089352;0.235685
0.089352;0.235685
0.089352;0.235685
0.089352;0.235685
0.089352;0.235685
0.089352;0.235685
0.090162;0.235685
0.090162;0.235685
0.090162;0.235685
0.091586;0.235685
0.091586;0.235685
0.091586;0.235685
0.091586;0.235685
0.091586;0.235685
0.092361;0.235685
0.092361;0.235685
0.092361;0.235685
0.092361;0.235685
0.092361;0.235685
0.093819;0.235685
0.093819;0.235685
0.093819;0.235685
0.093819;0.235685
0.093819;0.235685
0.093819;0.235685
0.093819;0.235685
0.093819;0.235685
0.09456;0.235685
0.09456;0.235685
0.09456;0.235685
0.096053;0.235685
0.096053;0.235685
0.096053;0.235685
0.096053;0.235685
0.096053;0.235685
0.096053;0.235685
0.096053;0.235685
0.096759;0.235685
0.096759;0.235685
0.096759;0.235685
0.098287;0.235685
0.098287;0.235685
0.098287;0.235685
0.098287;0.235685
0.098287;0.235685
0.098958;0.235685
0.098958;0.235685
0.098958;0.235685
0.100521;0.235685
0.100521;0.235685
0.100521;0.235685
0.100521;0.235685
0.100521;0.235685
0.100521;0.235685
0.100521;0.235685
0.101157;0.235685
0.101157;0.235685
0.101157;0.235685
0.102755;0.23929
0.102755;0.239808
0.102755;0.241776
0.103356;0.246471
0.103356;0.24776
0.103356;0.251122
0.104988;0.251346
0.104988;0.255497
0.104988;0.258828
0.104988;0.26046
0.104988;0.261853
0.104988;0.263636
0.104988;0.264181
0.105556;0.265114
0.105556;0.265451
0.105556;0.266905
0.107222;0.26735
0.107222;0.268358
0.107222;0.268358
0.107222;0.268358
