"qsim";"qobs"
0.529757;0.286103
0.562708;0.318695
0.575382;0.353499
0.588056;0.353499
0.59059;0.353499
0.598194;0.353499
0.603264;0.390571
0.603264;0.390571
0.631146;0.390571
0.646354;0.390571
0.648889;0.429967
0.648889;0.429967
0.648889;0.429967
0.659028;0.471741
0.661563;0.471741
0.664097;0.471741
0.674236;0.471741
0.689444;0.515946
0.699583;0.515946
0.712257;0.515946
0.714792;0.515946
0.714792;0.515946
0.714792;0.562637
0.717326;0.562637
0.73;0.562637
0.73;0.562637
0.737604;0.611866
0.740139;0.611866
0.740139;0.611866
0.742674;0.611866
0.742674;0.631505
0.745208;0.663685
0.752813;0.663685
0.752813;0.663685
0.760417;0.663685
0.760417;0.663685
0.768021;0.688233
0.775625;0.715099
0.775625;0.718146
0.77816;0.718146
0.790833;0.718146
0.793368;0.718146
0.806042;0.718146
0.808576;0.745346
0.808576;0.755102
0.811111;0.758133
0.816181;0.764549
0.818715;0.773229
0.82125;0.775299
0.826319;0.776394
0.831389;0.776544
0.838993;0.778305
0.844063;0.780077
0.844063;0.785982
0.846597;0.786127
0.849132;0.787647
0.849132;0.788676
0.851667;0.801142
0.851667;0.801694
0.851667;0.805943
0.854201;0.807973
0.856736;0.808819
0.861806;0.809651
0.86434;0.810572
0.86434;0.820581
0.866875;0.822852
0.866875;0.823333
0.86941;0.83166
0.871944;0.835196
0.874479;0.835196
0.877014;0.835196
0.879549;0.835196
0.879549;0.835196
0.879549;0.835196
0.882083;0.835196
0.884618;0.835196
0.884618;0.835196
0.884618;0.835196
0.884618;0.835196
0.887153;0.835196
0.887153;0.835196
0.889688;0.835196
0.889688;0.835196
0.892222;0.835196
0.894757;0.835196
0.894757;0.835196
0.897292;0.835196
0.897292;0.83967
0.897292;0.840335
0.899826;0.841052
0.899826;0.841489
0.904896;0.847315
0.904896;0.848229
0.907431;0.848791
0.909965;0.848899
0.9125;0.85203
0.9125;0.855775
0.915035;0.871246
0.915035;0.881572
0.917569;0.88955
0.917569;0.89402
0.920104;0.897885
0.920104;0.897885
0.922639;0.897885
0.922639;0.897885
0.925174;0.897885
0.925174;0.897885
0.927708;0.897885
0.927708;0.897885
0.930243;0.897885
0.930243;0.897885
0.932778;0.897885
0.935312;0.897885
0.935312;0.897885
0.935312;0.897885
0.935312;0.897885
0.935312;0.897885
0.940382;0.897885
0.940382;0.897885
0.940382;0.897885
0.940382;0.897885
0.942917;0.897885
0.945451;0.897885
0.947986;0.897885
0.950521;0.897885
0.950521;0.897885
0.950521;0.897885
0.953056;0.897885
0.95559;0.897885
0.95559;0.897885
0.96066;0.897885
0.96066;0.897885
0.96066;0.897885
0.963194;0.897885
0.963194;0.897885
0.963194;0.897885
0.965729;0.897885
0.965729;0.897885
0.965729;0.897885
0.965729;0.900616
0.965729;0.915205
0.965729;0.921914
0.968264;0.922499
0.970799;0.92358
0.970799;0.925091
0.970799;0.930605
0.975868;0.932266
0.975868;0.932266
0.975868;0.933161
0.978403;0.939687
0.980937;0.940363
0.983472;0.944985
0.983472;0.955623
0.983472;0.959327
0.983472;0.960726
0.983472;0.963417
0.986007;0.963417
0.986007;0.963417
0.988542;0.963417
0.988542;0.963417
0.993611;0.963417
0.993611;0.963417
0.996146;0.963417
0.996146;0.963417
0.996146;0.963417
0.998681;0.963417
1.00375;0.963417
1.00375;0.963417
1.00375;0.963417
1.00375;0.965984
1.006285;0.968335
1.006285;0.969889
1.006285;0.970657
1.006285;0.979171
1.008819;0.984985
1.008819;0.988049
1.008819;0.992443
1.008819;0.995005
1.013889;0.999329
1.016424;0.999541
1.016424;1.007132
1.016424;1.011463
1.021493;1.014936
1.021493;1.017408
1.021493;1.021652
1.021493;1.023725
1.021493;1.0277
1.024028;1.030035
1.024028;1.031416
1.024028;1.031839
